"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-06-22",,"84","66",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-06-23",,"75","64",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-06-24",,"70","58",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-06-25",,"78","56",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-06-26",,"81","55",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-06-27",,"82","53",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-06-28",,"77","55",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-06-29",,"79","52",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-06-30",,"84","46",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-01",,"87","55",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-02",,"97","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-03",,"88","66",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-04",,"86","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-05",,"88","56",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-06",,"89","59",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-07",,"82","62",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-08",,"86","59",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-09",,"89","55",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-10",,"91","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-11",,"82","63",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-12",,"89","64",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-13",,"81","53",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-14",,"80","50",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-15",,"85","57",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-16",,"89","59",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-17",,"94","62",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-18",,"95","69",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-19",,"94","70",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-20",,"96","67",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-21",,"101","67",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-22",,"93","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-23",,"91","66",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-24",,"89","66",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-25",,"89","63",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-26",,"87","58",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-27",,"82","53",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-28",,"90","72",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-29",,"89","67",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-30",,"90","62",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-07-31",,"92","62",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-01",,"92","66",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-02",,"87","68",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-03",,"84","71",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-04",,"82","65",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-05",,"86","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-06",,"85","67",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-07",,"87","65",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-08",,"83","66",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-09",,"82","58",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-10",,"76","57",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-11",,"79","53",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-12",,"80","51",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-13",,"84","59",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-14",,"75","61",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-15",,"80","55",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-16",,"81","51",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-17",,"83","56",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-18",,"86","57",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-19",,"83","54",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-20",,"83","54",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-21",,"78","53",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-22",,"76","46",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-23",,"82","47",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-24",,"88","65",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-25",,"76","54",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-26",,"78","49",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-27",,"84","53",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-28",,"78","50",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-29",,"77","46",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-30",,"78","46",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-08-31",,"81","60",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-01",,"89","63",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-02",,"95","66",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-03",,"94","66",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-04",,"76","60",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-05",,"63","52",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-06",,"68","51",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-07",,"61","53",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-08",,"65","58",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-09",,"73","62",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-10",,"75","60",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-11",,"76","57",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-12",,"82","52",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-13",,"80","58",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-14",,"69","41",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-15",,"60","38",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-16",,"59","35",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-17",,"66","46",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-18",,"69","47",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-19",,"67","59",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-20",,"71","53",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-21",,"77","50",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-22",,"72","43",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-23",,"65","42",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-24",,"65","41",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-25",,"74","51",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-26",,"71","46",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-27",,"68","42",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-28",,"62","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-29",,"63","49",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-09-30",,"53","41",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-01",,"54","40",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-02",,"62","37",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-03",,"68","45",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-04",,"72","40",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-05",,"76","44",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-06",,"79","40",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-07",,"78","45",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-08",,"79","43",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-09",,"80","44",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-10",,"75","47",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-11",,"78","44",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-12",,"65","49",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-13",,"66","52",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-14",,"59","46",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-15",,"57","45",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-16",,"59","43",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-17",,"60","40",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-18",,"55","32",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-19",,"50","46",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-20",,"50","43",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-21",,"47","39",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-22",,"59","27",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-23",,"64","30",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-24",,"62","36",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-25",,"67","35",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-26",,"55","45",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-27",,"51","32",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-28",,"52","25",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-29",,"49","26",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-30",,"51","23",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-10-31",,"49","31",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-01",,"59","27",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-02",,"66","32",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-03",,"50","36",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-04",,"53","28",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-05",,"54","27",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-06",,"63","26",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-07",,"60","51",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-08",,"66","53",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-09",,"63","40",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-10",,"45","31",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-11",,"42","31",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-12",,"60","29",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-13",,"63","50",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-14",,"61","36",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-15",,"56","36",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-16",,"48","31",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-17",,"38","23",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-18",,"47","19",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-19",,"55","34",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-20",,"59","36",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-21",,"46","32",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-22",,"39","29",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-23",,"52","29",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-24",,"43","28",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-25",,"59","38",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-26",,"61","41",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-27",,"57","37",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-28",,"41","34",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-29",,"39","33",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-11-30",,"36","23",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-01",,"39","19",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-02",,"37","25",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-03",,"46","29",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-04",,"51","43",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-05",,"42","32",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-06",,"34","30",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-07",,"35","24",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-08",,"36","20",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-09",,"31","10",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-10",,"27","8",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-11",,"35","15",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-12",,"41","14",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-13",,"40","21",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-14",,"54","35",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-15",,"56","36",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-16",,"36","30",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-17",,"30","27",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-18",,"37","29",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-19",,"52","32",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-20",,"35","31",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-21",,"46","35",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-22",,"42","35",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-23",,"35","23",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-24",,"36","19",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-25",,"45","30",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-26",,"44","30",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-27",,"35","29",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-28",,"29","19",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-29",,"38","23",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-30",,"45","30",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-12-31",,"42","36",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-01",,"46","29",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-02",,"30","21",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-03",,"24","15",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-04",,"35","19",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-05",,"42","21",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-06",,"54","34",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-07",,"45","32",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-08",,"38","20",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-09",,"43","18",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-10",,"47","26",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-11",,"45","23",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-12",,"39","21",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-13",,"29","19",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-14",,"24","20",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-15",,"24","16",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-16",,"41","19",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-17",,"52","25",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-18",,"26","18",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-19",,"28","1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-20",,"16","-2",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-21",,"26","4",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-22",,"35","5",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-23",,"49","31",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-24",,"33","29",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-25",,"31","28",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-26",,"35","29",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-27",,"41","26",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-28",,"35","26",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-29",,"33","17",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-30",,"40","8",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-01-31",,"54","36",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-01",,"49","38",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-02",,"41","24",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-03",,"39","21",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-04",,"43","23",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-05",,"45","19",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-06",,"50","22",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-07",,"36","26",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-08",,"36","21",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-09",,"39","19",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-10",,"33","16",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-11",,"20","10",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-12",,"31","17",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-13",,"36","15",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-14",,"33","28",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-15",,"37","32",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-16",,"44","28",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-17",,"43","26",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-18",,"38","19",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-19",,"35","18",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-20",,"37","13",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-21",,"41","26",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-22",,"40","31",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-23",,"41","27",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-24",,"35","30",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-25",,"32","27",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-26",,"38","18",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-27",,"42","26",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-29",,"47","33",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-01",,"44","34",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-02",,"49","34",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-03",,"37","28",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-04",,"37","25",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-05",,"32","22",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-06",,"57","27",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-07",,"66","43",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-08",,"60","27",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-09",,"38","24",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-10",,"48","19",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-11",,"65","30",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-12",,"62","38",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-13",,"67","37",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-14",,"76","31",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-15",,"75","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-16",,"70","47",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-17",,"75","46",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-18",,"72","47",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-19",,"77","51",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-20",,"81","50",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-21",,"84","50",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-22",,"86","50",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-23",,"72","54",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-24",,"61","51",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-25",,"72","48",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-26",,"48","32",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-27",,"51","23",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-28",,"68","45",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-29",,"47","35",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-30",,"42","31",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-31",,"43","35",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-01",,"56","36",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-02",,"55","34",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-03",,"66","35",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-04",,"62","40",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-05",,"50","34",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-06",,"59","31",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-07",,"63","27",
